Lieu	N° région, département	Série	Unité	1999	2010
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	106943.0	185824.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	101081.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	1702.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	2675.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	12800.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	3199.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	3081.0	ND
RHONE-ALPES	82	TR05Total	nombre	2308436.0	2677927.0
RHONE-ALPES	82	TR05Travaillant à domicile	nombre	113740.0	105520.0
RHONE-ALPES	82	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	193797.0	210218.0
RHONE-ALPES	82	TR05Utilisant un seul mode de transport, le deux-roues	nombre	55252.0	93487.0
RHONE-ALPES	82	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	1638339.0	1970558.0
RHONE-ALPES	82	TR05Utilisant un seul mode de transport, les transports en commun	nombre	150609.0	298145.0
RHONE-ALPES	82	TR05Utilisant  plusieurs modes de transport	nombre	156699.0	ND
RHONE-ALPES	82	TR05Travaillant à domicile et habitant une commune rurale	nombre	48542.0	31229.0
RHONE-ALPES	82	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	32564.0	27641.0
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	8774.0	9603.0
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	421612.0	445775.0
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	8130.0	17364.0
RHONE-ALPES	82	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	25048.0	ND
RHONE-ALPES	82	TR05Travaillant à domicile et habitant une commune urbaine	nombre	65198.0	74292.0
RHONE-ALPES	82	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	161233.0	182577.0
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	46478.0	83883.0
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	1216727.0	1524782.0
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	142479.0	280781.0
RHONE-ALPES	82	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	131651.0	ND
RHONE-ALPES	82	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	259.0	ND
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	1011.0	ND
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	47639.0	ND
RHONE-ALPES	82	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	2529.0	ND
RHONE-ALPES	82	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	4664.0	ND
Producteur : INSEE (Institut National de la Statistique et des Etudes Economiques).
Source : Recensement de la population.
