Lieu	N° région, département	Série	Unité	1999	2006
HAUTE-CORSE	2B	RI03 Surface des autres zones naturelles en zone inondable	 ha	4106.0	4097.0
HAUTE-CORSE	2B	RI03 Surface des zones humides en zone inondable	 ha	907.0	907.0
HAUTE-CORSE	2B	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1450.0	1450.0
HAUTE-CORSE	2B	RI03 Taux de couverture	%	59.75	59.75
HAUTE-GARONNE	31	RI03Surface totale du territoire	 ha	636504.0	636504.0
HAUTE-GARONNE	31	RI03 Surface estimée en zone inondable	 ha	56635.0	56635.0
HAUTE-GARONNE	31	RI03 Population totale du territoire	 nombre	1046532.0	1186338.0
HAUTE-GARONNE	31	RI03 Population estimée en zone inondable	 nombre	142900.0	159600.0
HAUTE-GARONNE	31	RI03 Nombre total de logements du territoire	 nombre	505877.0	578529.0
HAUTE-GARONNE	31	RI03 Nombre de logements estimé en zone inondable	 nombre	73100.0	83100.0
HAUTE-GARONNE	31	RI03 Surface urbanisée continue en zone inondable	 ha	102.0	102.0
HAUTE-GARONNE	31	RI03 Surface urbanisée discontinue en zone inondable	 ha	4090.0	4260.0
HAUTE-GARONNE	31	RI03 Surface des zones d'activités en zone inondable	 ha	1744.0	2020.0
HAUTE-GARONNE	31	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	416.0	416.0
HAUTE-GARONNE	31	RI03 Surface des réseaux de communication en zone inondable	 ha	255.0	285.0
HAUTE-GARONNE	31	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	40769.0	40309.0
HAUTE-GARONNE	31	RI03 Surface des prairies en zone inondable	 ha	3494.0	3427.0
HAUTE-GARONNE	31	RI03 Surface des forêts en zone inondable	 ha	2947.0	2912.0
HAUTE-GARONNE	31	RI03 Surface des autres zones naturelles en zone inondable	 ha	635.0	656.0
HAUTE-GARONNE	31	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTE-GARONNE	31	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	2183.0	2247.0
HAUTE-GARONNE	31	RI03 Taux de couverture	%	94.93	94.93
HAUTE-LOIRE	43	RI03Surface totale du territoire	 ha	499765.0	499765.0
HAUTE-LOIRE	43	RI03 Surface estimée en zone inondable	 ha	8019.0	8019.0
HAUTE-LOIRE	43	RI03 Population totale du territoire	 nombre	209047.0	219489.0
HAUTE-LOIRE	43	RI03 Population estimée en zone inondable	 nombre	10000.0	9900.0
HAUTE-LOIRE	43	RI03 Nombre total de logements du territoire	 nombre	121844.0	131378.0
HAUTE-LOIRE	43	RI03 Nombre de logements estimé en zone inondable	 nombre	5700.0	6000.0
HAUTE-LOIRE	43	RI03 Surface urbanisée continue en zone inondable	 ha	33.0	33.0
HAUTE-LOIRE	43	RI03 Surface urbanisée discontinue en zone inondable	 ha	494.0	498.0
HAUTE-LOIRE	43	RI03 Surface des zones d'activités en zone inondable	 ha	232.0	232.0
HAUTE-LOIRE	43	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	57.0	57.0
HAUTE-LOIRE	43	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
HAUTE-LOIRE	43	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	2601.0	2598.0
HAUTE-LOIRE	43	RI03 Surface des prairies en zone inondable	 ha	2020.0	2019.0
HAUTE-LOIRE	43	RI03 Surface des forêts en zone inondable	 ha	1693.0	1693.0
HAUTE-LOIRE	43	RI03 Surface des autres zones naturelles en zone inondable	 ha	463.0	463.0
HAUTE-LOIRE	43	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTE-LOIRE	43	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	426.0	426.0
HAUTE-LOIRE	43	RI03 Taux de couverture	%	63.29	63.29
HAUTE-MARNE	52	RI03Surface totale du territoire	 ha	624991.0	624991.0
HAUTE-MARNE	52	RI03 Surface estimée en zone inondable	 ha	9467.0	9467.0
HAUTE-MARNE	52	RI03 Population totale du territoire	 nombre	194826.0	187654.0
HAUTE-MARNE	52	RI03 Population estimée en zone inondable	 nombre	7100.0	6900.0
HAUTE-MARNE	52	RI03 Nombre total de logements du territoire	 nombre	94233.0	98087.0
HAUTE-MARNE	52	RI03 Nombre de logements estimé en zone inondable	 nombre	3200.0	3300.0
HAUTE-MARNE	52	RI03 Surface urbanisée continue en zone inondable	 ha	1.0	1.0
HAUTE-MARNE	52	RI03 Surface urbanisée discontinue en zone inondable	 ha	339.0	339.0
HAUTE-MARNE	52	RI03 Surface des zones d'activités en zone inondable	 ha	171.0	171.0
HAUTE-MARNE	52	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	61.0	61.0
HAUTE-MARNE	52	RI03 Surface des réseaux de communication en zone inondable	 ha	11.0	11.0
HAUTE-MARNE	52	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	2505.0	2505.0
HAUTE-MARNE	52	RI03 Surface des prairies en zone inondable	 ha	5647.0	5647.0
HAUTE-MARNE	52	RI03 Surface des forêts en zone inondable	 ha	603.0	603.0
HAUTE-MARNE	52	RI03 Surface des autres zones naturelles en zone inondable	 ha	129.0	129.0
HAUTE-MARNE	52	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTE-MARNE	52	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1.0	1.0
HAUTE-MARNE	52	RI03 Taux de couverture	%	98.45	98.45
HAUTE-SAONE	70	RI03Surface totale du territoire	 ha	538229.0	538229.0
HAUTE-SAONE	70	RI03 Surface estimée en zone inondable	 ha	24843.0	24843.0
HAUTE-SAONE	70	RI03 Population totale du territoire	 nombre	229786.0	235864.0
HAUTE-SAONE	70	RI03 Population estimée en zone inondable	 nombre	11000.0	11300.0
HAUTE-SAONE	70	RI03 Nombre total de logements du territoire	 nombre	107502.0	116457.0
HAUTE-SAONE	70	RI03 Nombre de logements estimé en zone inondable	 nombre	5200.0	5800.0
HAUTE-SAONE	70	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
HAUTE-SAONE	70	RI03 Surface urbanisée discontinue en zone inondable	 ha	722.0	731.0
HAUTE-SAONE	70	RI03 Surface des zones d'activités en zone inondable	 ha	431.0	448.0
HAUTE-SAONE	70	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	30.0	30.0
HAUTE-SAONE	70	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	2.0
HAUTE-SAONE	70	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	6535.0	6534.0
HAUTE-SAONE	70	RI03 Surface des prairies en zone inondable	 ha	12199.0	12147.0
HAUTE-SAONE	70	RI03 Surface des forêts en zone inondable	 ha	3602.0	3542.0
HAUTE-SAONE	70	RI03 Surface des autres zones naturelles en zone inondable	 ha	89.0	147.0
HAUTE-SAONE	70	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTE-SAONE	70	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1236.0	1263.0
HAUTE-SAONE	70	RI03 Taux de couverture	%	66.67	66.67
HAUTE-SAVOIE	74	RI03Surface totale du territoire	 ha	459730.0	459730.0
HAUTE-SAVOIE	74	RI03 Surface estimée en zone inondable	 ha	47567.0	47567.0
HAUTE-SAVOIE	74	RI03 Population totale du territoire	 nombre	631963.0	696254.0
HAUTE-SAVOIE	74	RI03 Population estimée en zone inondable	 nombre	50300.0	55400.0
HAUTE-SAVOIE	74	RI03 Nombre total de logements du territoire	 nombre	371994.0	416984.0
HAUTE-SAVOIE	74	RI03 Nombre de logements estimé en zone inondable	 nombre	39500.0	44000.0
HAUTE-SAVOIE	74	RI03 Surface urbanisée continue en zone inondable	 ha	38.0	38.0
HAUTE-SAVOIE	74	RI03 Surface urbanisée discontinue en zone inondable	 ha	3232.0	3246.0
HAUTE-SAVOIE	74	RI03 Surface des zones d'activités en zone inondable	 ha	565.0	602.0
HAUTE-SAVOIE	74	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	335.0	336.0
HAUTE-SAVOIE	74	RI03 Surface des réseaux de communication en zone inondable	 ha	60.0	72.0
HAUTE-SAVOIE	74	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	8416.0	8397.0
HAUTE-SAVOIE	74	RI03 Surface des prairies en zone inondable	 ha	6725.0	6721.0
HAUTE-SAVOIE	74	RI03 Surface des forêts en zone inondable	 ha	23005.0	22927.0
HAUTE-SAVOIE	74	RI03 Surface des autres zones naturelles en zone inondable	 ha	4404.0	4441.0
HAUTE-SAVOIE	74	RI03 Surface des zones humides en zone inondable	 ha	401.0	402.0
HAUTE-SAVOIE	74	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	386.0	386.0
HAUTE-SAVOIE	74	RI03 Taux de couverture	%	90.48	90.48
HAUTE-VIENNE	87	RI03Surface totale du territoire	 ha	554702.0	554702.0
HAUTE-VIENNE	87	RI03 Surface estimée en zone inondable	 ha	5404.0	5404.0
HAUTE-VIENNE	87	RI03 Population totale du territoire	 nombre	353826.0	367155.0
HAUTE-VIENNE	87	RI03 Population estimée en zone inondable	 nombre	3400.0	3500.0
HAUTE-VIENNE	87	RI03 Nombre total de logements du territoire	 nombre	188522.0	201337.0
HAUTE-VIENNE	87	RI03 Nombre de logements estimé en zone inondable	 nombre	1700.0	1800.0
HAUTE-VIENNE	87	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
HAUTE-VIENNE	87	RI03 Surface urbanisée discontinue en zone inondable	 ha	177.0	179.0
HAUTE-VIENNE	87	RI03 Surface des zones d'activités en zone inondable	 ha	61.0	62.0
HAUTE-VIENNE	87	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	17.0	17.0
HAUTE-VIENNE	87	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
HAUTE-VIENNE	87	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	859.0	850.0
HAUTE-VIENNE	87	RI03 Surface des prairies en zone inondable	 ha	2191.0	2196.0
HAUTE-VIENNE	87	RI03 Surface des forêts en zone inondable	 ha	1276.0	1278.0
HAUTE-VIENNE	87	RI03 Surface des autres zones naturelles en zone inondable	 ha	16.0	15.0
HAUTE-VIENNE	87	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTE-VIENNE	87	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	807.0	807.0
HAUTE-VIENNE	87	RI03 Taux de couverture	%	96.26	96.26
HAUTES-ALPES	05	RI03Surface totale du territoire	 ha	568595.0	568595.0
HAUTES-ALPES	05	RI03 Surface estimée en zone inondable	 ha	19539.0	19539.0
HAUTES-ALPES	05	RI03 Population totale du territoire	 nombre	121631.0	130749.0
HAUTES-ALPES	05	RI03 Population estimée en zone inondable	 nombre	19200.0	20100.0
HAUTES-ALPES	05	RI03 Nombre total de logements du territoire	 nombre	102771.0	116418.0
HAUTES-ALPES	05	RI03 Nombre de logements estimé en zone inondable	 nombre	15600.0	17600.0
HAUTES-ALPES	05	RI03 Surface urbanisée continue en zone inondable	 ha	7.0	7.0
HAUTES-ALPES	05	RI03 Surface urbanisée discontinue en zone inondable	 ha	1142.0	1128.0
HAUTES-ALPES	05	RI03 Surface des zones d'activités en zone inondable	 ha	410.0	444.0
HAUTES-ALPES	05	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	99.0	99.0
HAUTES-ALPES	05	RI03 Surface des réseaux de communication en zone inondable	 ha	55.0	55.0
HAUTES-ALPES	05	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	6294.0	6276.0
HAUTES-ALPES	05	RI03 Surface des prairies en zone inondable	 ha	2268.0	2268.0
HAUTES-ALPES	05	RI03 Surface des forêts en zone inondable	 ha	3169.0	3164.0
HAUTES-ALPES	05	RI03 Surface des autres zones naturelles en zone inondable	 ha	3896.0	3900.0
HAUTES-ALPES	05	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTES-ALPES	05	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	2199.0	2199.0
HAUTES-ALPES	05	RI03 Taux de couverture	%	79.19	79.19
HAUTES-PYRENEES	65	RI03Surface totale du territoire	 ha	452855.0	452855.0
HAUTES-PYRENEES	65	RI03 Surface estimée en zone inondable	 ha	30840.0	30840.0
HAUTES-PYRENEES	65	RI03 Population totale du territoire	 nombre	222673.0	227732.0
HAUTES-PYRENEES	65	RI03 Population estimée en zone inondable	 nombre	23700.0	24600.0
HAUTES-PYRENEES	65	RI03 Nombre total de logements du territoire	 nombre	129946.0	141330.0
HAUTES-PYRENEES	65	RI03 Nombre de logements estimé en zone inondable	 nombre	12000.0	13300.0
HAUTES-PYRENEES	65	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
HAUTES-PYRENEES	65	RI03 Surface urbanisée discontinue en zone inondable	 ha	1564.0	1564.0
HAUTES-PYRENEES	65	RI03 Surface des zones d'activités en zone inondable	 ha	313.0	324.0
HAUTES-PYRENEES	65	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	22.0	22.0
HAUTES-PYRENEES	65	RI03 Surface des réseaux de communication en zone inondable	 ha	13.0	13.0
HAUTES-PYRENEES	65	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	21671.0	21661.0
HAUTES-PYRENEES	65	RI03 Surface des prairies en zone inondable	 ha	3416.0	3416.0
HAUTES-PYRENEES	65	RI03 Surface des forêts en zone inondable	 ha	3142.0	3142.0
HAUTES-PYRENEES	65	RI03 Surface des autres zones naturelles en zone inondable	 ha	244.0	244.0
HAUTES-PYRENEES	65	RI03 Surface des zones humides en zone inondable	 ha	2.0	2.0
HAUTES-PYRENEES	65	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	453.0	453.0
HAUTES-PYRENEES	65	RI03 Taux de couverture	%	89.88	89.88
HAUTS-DE-SEINE	92	RI03Surface totale du territoire	 ha	17556.0	17556.0
HAUTS-DE-SEINE	92	RI03 Surface estimée en zone inondable	 ha	3604.0	3604.0
HAUTS-DE-SEINE	92	RI03 Population totale du territoire	 nombre	1428678.0	1536096.0
HAUTS-DE-SEINE	92	RI03 Population estimée en zone inondable	 nombre	265900.0	288800.0
HAUTS-DE-SEINE	92	RI03 Nombre total de logements du territoire	 nombre	702458.0	744957.0
HAUTS-DE-SEINE	92	RI03 Nombre de logements estimé en zone inondable	 nombre	128300.0	136400.0
HAUTS-DE-SEINE	92	RI03 Surface urbanisée continue en zone inondable	 ha	297.0	297.0
HAUTS-DE-SEINE	92	RI03 Surface urbanisée discontinue en zone inondable	 ha	1260.0	1260.0
HAUTS-DE-SEINE	92	RI03 Surface des zones d'activités en zone inondable	 ha	1363.0	1363.0
HAUTS-DE-SEINE	92	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	319.0	319.0
HAUTS-DE-SEINE	92	RI03 Surface des réseaux de communication en zone inondable	 ha	23.0	23.0
HAUTS-DE-SEINE	92	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	0.0	0.0
HAUTS-DE-SEINE	92	RI03 Surface des prairies en zone inondable	 ha	0.0	0.0
HAUTS-DE-SEINE	92	RI03 Surface des forêts en zone inondable	 ha	0.0	0.0
HAUTS-DE-SEINE	92	RI03 Surface des autres zones naturelles en zone inondable	 ha	0.0	0.0
HAUTS-DE-SEINE	92	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
HAUTS-DE-SEINE	92	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	343.0	343.0
HAUTS-DE-SEINE	92	RI03 Taux de couverture	%	100.0	100.0
HERAULT	34	RI03Surface totale du territoire	 ha	623430.0	623430.0
HERAULT	34	RI03 Surface estimée en zone inondable	 ha	73680.0	73680.0
HERAULT	34	RI03 Population totale du territoire	 nombre	896909.0	1001037.0
HERAULT	34	RI03 Population estimée en zone inondable	 nombre	130500.0	144100.0
HERAULT	34	RI03 Nombre total de logements du territoire	 nombre	537013.0	609783.0
HERAULT	34	RI03 Nombre de logements estimé en zone inondable	 nombre	86800.0	100300.0
HERAULT	34	RI03 Surface urbanisée continue en zone inondable	 ha	76.0	76.0
HERAULT	34	RI03 Surface urbanisée discontinue en zone inondable	 ha	4648.0	4845.0
HERAULT	34	RI03 Surface des zones d'activités en zone inondable	 ha	1221.0	1168.0
HERAULT	34	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	960.0	960.0
HERAULT	34	RI03 Surface des réseaux de communication en zone inondable	 ha	83.0	87.0
HERAULT	34	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	50627.0	50469.0
HERAULT	34	RI03 Surface des prairies en zone inondable	 ha	579.0	579.0
HERAULT	34	RI03 Surface des forêts en zone inondable	 ha	4060.0	4062.0
HERAULT	34	RI03 Surface des autres zones naturelles en zone inondable	 ha	3264.0	3273.0
HERAULT	34	RI03 Surface des zones humides en zone inondable	 ha	6724.0	6724.0
HERAULT	34	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1437.0	1437.0
HERAULT	34	RI03 Taux de couverture	%	100.0	100.0
ILLE-ET-VILAINE	35	RI03Surface totale du territoire	 ha	683212.0	683212.0
ILLE-ET-VILAINE	35	RI03 Surface estimée en zone inondable	 ha	22118.0	22118.0
ILLE-ET-VILAINE	35	RI03 Population totale du territoire	 nombre	867818.0	945850.0
ILLE-ET-VILAINE	35	RI03 Population estimée en zone inondable	 nombre	26500.0	28600.0
ILLE-ET-VILAINE	35	RI03 Nombre total de logements du territoire	 nombre	408749.0	457942.0
ILLE-ET-VILAINE	35	RI03 Nombre de logements estimé en zone inondable	 nombre	13300.0	14600.0
ILLE-ET-VILAINE	35	RI03 Surface urbanisée continue en zone inondable	 ha	35.0	35.0
ILLE-ET-VILAINE	35	RI03 Surface urbanisée discontinue en zone inondable	 ha	621.0	624.0
ILLE-ET-VILAINE	35	RI03 Surface des zones d'activités en zone inondable	 ha	390.0	392.0
ILLE-ET-VILAINE	35	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	148.0	148.0
ILLE-ET-VILAINE	35	RI03 Surface des réseaux de communication en zone inondable	 ha	26.0	26.0
ILLE-ET-VILAINE	35	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	10699.0	10653.0
ILLE-ET-VILAINE	35	RI03 Surface des prairies en zone inondable	 ha	8226.0	8228.0
ILLE-ET-VILAINE	35	RI03 Surface des forêts en zone inondable	 ha	623.0	663.0
ILLE-ET-VILAINE	35	RI03 Surface des autres zones naturelles en zone inondable	 ha	63.0	52.0
ILLE-ET-VILAINE	35	RI03 Surface des zones humides en zone inondable	 ha	343.0	343.0
ILLE-ET-VILAINE	35	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	943.0	953.0
ILLE-ET-VILAINE	35	RI03 Taux de couverture	%	90.31	90.31
INDRE	36	RI03Surface totale du territoire	 ha	688662.0	688662.0
INDRE	36	RI03 Surface estimée en zone inondable	 ha	10650.0	10650.0
INDRE	36	RI03 Population totale du territoire	 nombre	231061.0	232959.0
INDRE	36	RI03 Population estimée en zone inondable	 nombre	13600.0	13600.0
INDRE	36	RI03 Nombre total de logements du territoire	 nombre	125862.0	131822.0
INDRE	36	RI03 Nombre de logements estimé en zone inondable	 nombre	7200.0	7700.0
INDRE	36	RI03 Surface urbanisée continue en zone inondable	 ha	31.0	31.0
INDRE	36	RI03 Surface urbanisée discontinue en zone inondable	 ha	632.0	632.0
INDRE	36	RI03 Surface des zones d'activités en zone inondable	 ha	67.0	83.0
INDRE	36	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	136.0	136.0
INDRE	36	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
INDRE	36	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	3110.0	3094.0
INDRE	36	RI03 Surface des prairies en zone inondable	 ha	5038.0	5038.0
INDRE	36	RI03 Surface des forêts en zone inondable	 ha	1546.0	1546.0
INDRE	36	RI03 Surface des autres zones naturelles en zone inondable	 ha	32.0	32.0
INDRE	36	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
INDRE	36	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	60.0	60.0
INDRE	36	RI03 Taux de couverture	%	98.67	98.67
INDRE-ET-LOIRE	37	RI03Surface totale du territoire	 ha	614688.0	614688.0
INDRE-ET-LOIRE	37	RI03 Surface estimée en zone inondable	 ha	34631.0	34631.0
INDRE-ET-LOIRE	37	RI03 Population totale du territoire	 nombre	553747.0	580312.0
INDRE-ET-LOIRE	37	RI03 Population estimée en zone inondable	 nombre	139600.0	143300.0
INDRE-ET-LOIRE	37	RI03 Nombre total de logements du territoire	 nombre	263543.0	285629.0
INDRE-ET-LOIRE	37	RI03 Nombre de logements estimé en zone inondable	 nombre	73900.0	78100.0
INDRE-ET-LOIRE	37	RI03 Surface urbanisée continue en zone inondable	 ha	52.0	52.0
INDRE-ET-LOIRE	37	RI03 Surface urbanisée discontinue en zone inondable	 ha	3339.0	3365.0
INDRE-ET-LOIRE	37	RI03 Surface des zones d'activités en zone inondable	 ha	1269.0	1362.0
INDRE-ET-LOIRE	37	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	291.0	291.0
INDRE-ET-LOIRE	37	RI03 Surface des réseaux de communication en zone inondable	 ha	364.0	364.0
INDRE-ET-LOIRE	37	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	17000.0	16962.0
INDRE-ET-LOIRE	37	RI03 Surface des prairies en zone inondable	 ha	4940.0	4844.0
INDRE-ET-LOIRE	37	RI03 Surface des forêts en zone inondable	 ha	2672.0	2509.0
INDRE-ET-LOIRE	37	RI03 Surface des autres zones naturelles en zone inondable	 ha	1082.0	1246.0
INDRE-ET-LOIRE	37	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
INDRE-ET-LOIRE	37	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	3620.0	3636.0
INDRE-ET-LOIRE	37	RI03 Taux de couverture	%	58.62	58.62
ISERE	38	RI03Surface totale du territoire	 ha	786744.0	786744.0
ISERE	38	RI03 Surface estimée en zone inondable	 ha	30984.0	30984.0
ISERE	38	RI03 Population totale du territoire	 nombre	1093786.0	1169491.0
ISERE	38	RI03 Population estimée en zone inondable	 nombre	235900.0	240600.0
ISERE	38	RI03 Nombre total de logements du territoire	 nombre	508491.0	556344.0
ISERE	38	RI03 Nombre de logements estimé en zone inondable	 nombre	119000.0	123400.0
ISERE	38	RI03 Surface urbanisée continue en zone inondable	 ha	271.0	271.0
ISERE	38	RI03 Surface urbanisée discontinue en zone inondable	 ha	2833.0	2874.0
ISERE	38	RI03 Surface des zones d'activités en zone inondable	 ha	2193.0	2255.0
ISERE	38	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	494.0	494.0
ISERE	38	RI03 Surface des réseaux de communication en zone inondable	 ha	142.0	142.0
ISERE	38	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	17301.0	17211.0
ISERE	38	RI03 Surface des prairies en zone inondable	 ha	1422.0	1418.0
ISERE	38	RI03 Surface des forêts en zone inondable	 ha	4075.0	4030.0
ISERE	38	RI03 Surface des autres zones naturelles en zone inondable	 ha	481.0	517.0
ISERE	38	RI03 Surface des zones humides en zone inondable	 ha	147.0	147.0
ISERE	38	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1625.0	1625.0
ISERE	38	RI03 Taux de couverture	%	49.25	49.25
JURA	39	RI03Surface totale du territoire	 ha	504035.0	504035.0
JURA	39	RI03 Surface estimée en zone inondable	 ha	21224.0	21224.0
JURA	39	RI03 Population totale du territoire	 nombre	250925.0	257401.0
JURA	39	RI03 Population estimée en zone inondable	 nombre	12800.0	13400.0
JURA	39	RI03 Nombre total de logements du territoire	 nombre	127784.0	136482.0
JURA	39	RI03 Nombre de logements estimé en zone inondable	 nombre	6100.0	6500.0
JURA	39	RI03 Surface urbanisée continue en zone inondable	 ha	3.0	3.0
JURA	39	RI03 Surface urbanisée discontinue en zone inondable	 ha	1077.0	1086.0
JURA	39	RI03 Surface des zones d'activités en zone inondable	 ha	429.0	448.0
JURA	39	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	57.0	57.0
JURA	39	RI03 Surface des réseaux de communication en zone inondable	 ha	3.0	3.0
JURA	39	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	14549.0	14518.0
JURA	39	RI03 Surface des prairies en zone inondable	 ha	2776.0	2779.0
JURA	39	RI03 Surface des forêts en zone inondable	 ha	1027.0	1037.0
JURA	39	RI03 Surface des autres zones naturelles en zone inondable	 ha	209.0	199.0
JURA	39	RI03 Surface des zones humides en zone inondable	 ha	17.0	17.0
JURA	39	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1077.0	1077.0
JURA	39	RI03 Taux de couverture	%	84.8	84.8
LANDES	40	RI03Surface totale du territoire	 ha	935245.0	935245.0
LANDES	40	RI03 Surface estimée en zone inondable	 ha	42111.0	42111.0
LANDES	40	RI03 Population totale du territoire	 nombre	327443.0	362825.0
LANDES	40	RI03 Population estimée en zone inondable	 nombre	22800.0	25000.0
LANDES	40	RI03 Nombre total de logements du territoire	 nombre	184387.0	217404.0
LANDES	40	RI03 Nombre de logements estimé en zone inondable	 nombre	11700.0	13300.0
LANDES	40	RI03 Surface urbanisée continue en zone inondable	 ha	22.0	22.0
LANDES	40	RI03 Surface urbanisée discontinue en zone inondable	 ha	919.0	937.0
LANDES	40	RI03 Surface des zones d'activités en zone inondable	 ha	800.0	883.0
LANDES	40	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	41.0	41.0
LANDES	40	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	39.0
LANDES	40	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	23519.0	23307.0
LANDES	40	RI03 Surface des prairies en zone inondable	 ha	1008.0	1008.0
LANDES	40	RI03 Surface des forêts en zone inondable	 ha	13938.0	14018.0
LANDES	40	RI03 Surface des autres zones naturelles en zone inondable	 ha	738.0	724.0
LANDES	40	RI03 Surface des zones humides en zone inondable	 ha	290.0	290.0
LANDES	40	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	834.0	841.0
LANDES	40	RI03 Taux de couverture	%	99.51	99.51
LOIR-ET-CHER	41	RI03Surface totale du territoire	 ha	641160.0	641160.0
LOIR-ET-CHER	41	RI03 Surface estimée en zone inondable	 ha	34689.0	34689.0
LOIR-ET-CHER	41	RI03 Population totale du territoire	 nombre	314933.0	325183.0
LOIR-ET-CHER	41	RI03 Population estimée en zone inondable	 nombre	36100.0	36700.0
LOIR-ET-CHER	41	RI03 Nombre total de logements du territoire	 nombre	156950.0	169349.0
LOIR-ET-CHER	41	RI03 Nombre de logements estimé en zone inondable	 nombre	19200.0	20500.0
LOIR-ET-CHER	41	RI03 Surface urbanisée continue en zone inondable	 ha	16.0	16.0
LOIR-ET-CHER	41	RI03 Surface urbanisée discontinue en zone inondable	 ha	1805.0	1806.0
LOIR-ET-CHER	41	RI03 Surface des zones d'activités en zone inondable	 ha	242.0	276.0
LOIR-ET-CHER	41	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	405.0	405.0
LOIR-ET-CHER	41	RI03 Surface des réseaux de communication en zone inondable	 ha	2.0	2.0
LOIR-ET-CHER	41	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	17137.0	17131.0
LOIR-ET-CHER	41	RI03 Surface des prairies en zone inondable	 ha	7181.0	7139.0
LOIR-ET-CHER	41	RI03 Surface des forêts en zone inondable	 ha	5201.0	5201.0
